Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online_Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_,Discount_Pct,Festival_Sale,Shipping_Charge_,Delivery_Speed,Delivery_Time_Days,Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases,Age_Group,Total_Purchase_Amount_,Net_Revenue_
TXN501817,CUST100596,2024-03-18,42,Male,Hyderabad,Online,Myntra,Clothing,Jacket,Zara,Yellow,S,1,1564,8,Holi Sale,99,Express,3,No,UPI,3,Returned,3,Monthly,Gen X (41-60),1564,1663
TXN508295,CUST102675,2024-03-18,42,Male,Kolkata,Online,Myntra,Clothing,Trousers,Allen Solly,Red,M,1,566,13,Holi Sale,49,Standard,6,No,Debit Card,3,Not Returned,2,Fortnightly,Gen X (41-60),566,615
TXN508296,CUST102675,2024-03-19,42,Male,Kolkata,Online,Myntra,Accessories,Cap,H&M,Black,Free Size,1,630,3,Holi Sale,79,Standard,7,No,UPI,3,Not Returned,3,Fortnightly,Gen X (41-60),630,709
TXN509771,CUST103120,2024-03-19,44,Male,Ahmedabad,Online,Amazon,Clothing,Dress,Allen Solly,Pink,M,1,920,8,Holi Sale,0,Express,2,No,UPI,4,Not Returned,2,Monthly,Gen X (41-60),920,920
TXN503040,CUST100979,2024-03-19,41,Female,Delhi,Offline,N/A - Offline,Footwear,Sandals,Campus,Red,11,1,944,13,Holi Sale,0,N/A - Offline,0,No,UPI,2,Returned,2,Monthly,Gen X (41-60),944,944
TXN509951,CUST103182,2024-03-19,49,Female,Patna,Online,Amazon,Footwear,Boots,H&M,White,7,1,375,3,Holi Sale,99,Standard,8,No,Debit Card,2,Not Returned,0,Monthly,Gen X (41-60),375,474
TXN501418,CUST100453,2024-03-19,19,Female,Indore,Online,Meesho,Accessories,Backpack,US Polo,Black,Free Size,1,462,0,Holi Sale,0,Same Day,1,No,UPI,5,Not Returned,2,Quarterly,Gen Z (18-25),462,462
TXN509432,CUST102998,2024-03-19,36,Male,Chennai,Online,Flipkart,Clothing,T-shirt,HRX,Pink,M,1,214,15,Holi Sale,99,Express,2,No,Debit Card,4,Not Returned,2,Weekly,Millennials (26-40),214,313
TXN508435,CUST102721,2024-03-19,46,Female,Hyderabad,Online,Ajio,Accessories,Bag,Zara,Beige,Free Size,2,2543,5,Holi Sale,0,Standard,5,Yes,Credit Card,3,Returned,5,Fortnightly,Gen X (41-60),5086,5086
TXN507832,CUST102542,2024-03-19,58,Male,Nagpur,Online,Meesho,Clothing,Jeans,HRX,Beige,XS,1,268,0,Holi Sale,0,Standard,8,Yes,Cash on Delivery,4,Returned,3,Monthly,Gen X (41-60),268,268
TXN505419,CUST101766,2024-03-19,39,Female,Pune,Online,Flipkart,Clothing,Jeans,Max,Navy,M,1,151,3,Holi Sale,199,Express,3,Yes,UPI,5,Returned,8,Weekly,Millennials (26-40),151,350
TXN507438,CUST102434,2024-03-19,36,Male,Pune,Offline,N/A - Offline,Accessories,Belt,HRX,White,Not Applicable,2,295,14,Holi Sale,0,N/A - Offline,0,Yes,UPI,4,Returned,3,Fortnightly,Millennials (26-40),590,590
TXN505847,CUST101907,2024-03-19,24,Female,Kolkata,Offline,N/A - Offline,Footwear,Slippers,US Polo,Green,9,3,2929,3,Holi Sale,0,N/A - Offline,0,No,UPI,5,Not Returned,3,Fortnightly,Gen Z (18-25),8787,8787
TXN501048,CUST100319,2024-03-19,50,Female,Kolkata,Online,Myntra,Clothing,Kurta,Allen Solly,Black,M,1,475,10,Holi Sale,79,Express,3,No,Cash on Delivery,5,Not Returned,3,Fortnightly,Gen X (41-60),475,554
TXN502780,CUST100903,2024-03-19,55,Female,Noida,Online,Myntra,Footwear,Sandals,Puma,Grey,8,1,3819,13,Holi Sale,0,Same Day,1,No,Cash on Delivery,4,Not Returned,4,Weekly,Gen X (41-60),3819,3819
TXN502599,CUST100843,2024-03-19,19,Female,Chennai,Online,Amazon,Clothing,Dress,Max,Pink,XL,1,290,9,Holi Sale,99,Standard,7,No,Net Banking,2,Returned,3,Monthly,Gen Z (18-25),290,389
TXN506105,CUST102004,2024-03-19,51,Female,Nagpur,Online,Amazon,Clothing,Saree,H&M,Pink,XXL,1,821,14,Holi Sale,0,Express,3,Yes,UPI,4,Not Returned,1,Quarterly,Gen X (41-60),821,821
TXN506261,CUST102065,2024-03-19,39,Male,Hyderabad,Online,Ajio,Clothing,Trousers,Puma,Yellow,XL,1,1401,3,Holi Sale,0,Standard,8,No,Debit Card,3,Not Returned,2,Fortnightly,Millennials (26-40),1401,1401
TXN500442,CUST100108,2024-03-19,37,Female,Jaipur,Online,Meesho,Accessories,Backpack,Nike,Yellow,Free Size,2,3144,6,Holi Sale,0,Standard,8,No,Debit Card,3,Not Returned,2,Fortnightly,Millennials (26-40),6288,6288
TXN505345,CUST101746,2024-03-19,59,Female,Delhi,Offline,N/A - Offline,Footwear,Boots,Zara,Blue,9,1,3304,10,Holi Sale,0,N/A - Offline,0,No,UPI,3,Not Returned,1,Fortnightly,Gen X (41-60),3304,3304
TXN500393,CUST100093,2024-03-19,34,Female,Bangalore,Online,Myntra,Footwear,Slippers,Nike,Pink,11,2,1849,14,Holi Sale,0,Standard,6,No,UPI,2,Returned,14,Weekly,Millennials (26-40),3698,3698
TXN507078,CUST102327,2024-03-19,25,Female,Kolkata,Offline,N/A - Offline,Clothing,Hoodie,Puma,Pink,S,3,2632,11,Holi Sale,0,N/A - Offline,0,Yes,Credit Card,4,Not Returned,0,Fortnightly,Gen Z (18-25),7896,7896
TXN509917,CUST103170,2024-03-19,44,Female,Ahmedabad,Online,Amazon,Clothing,Shorts,Bewakoof,Blue,S,1,336,14,Holi Sale,0,Standard,5,Yes,Cash on Delivery,4,Not Returned,6,Weekly,Gen X (41-60),336,336
TXN509013,CUST102881,2024-03-19,27,Female,Jaipur,Online,Ajio,Clothing,T-shirt,H&M,White,L,1,1112,7,Holi Sale,0,Express,2,No,UPI,4,Not Returned,9,Weekly,Millennials (26-40),1112,1112
TXN508581,CUST102762,2024-03-19,33,Female,Mumbai,Offline,N/A - Offline,Clothing,Dress,Bewakoof,White,M,1,428,0,Holi Sale,0,N/A - Offline,0,Yes,UPI,5,Not Returned,2,Weekly,Millennials (26-40),428,428
TXN504811,CUST101599,2024-03-19,47,Female,Indore,Offline,N/A - Offline,Footwear,Boots,Roadster,Navy,8,3,2633,10,Holi Sale,0,N/A - Offline,0,No,UPI,5,Not Returned,1,Monthly,Gen X (41-60),7899,7899
TXN507129,CUST102338,2024-03-19,19,Male,Lucknow,Online,Amazon,Footwear,Running Shoes,Roadster,Brown,11,1,1274,0,Holi Sale,0,Express,4,Yes,UPI,4,Not Returned,3,Fortnightly,Gen Z (18-25),1274,1274
TXN500594,CUST100148,2024-03-19,52,Male,Ahmedabad,Offline,N/A - Offline,Clothing,Hoodie,US Polo,Yellow,M,1,617,11,Holi Sale,0,N/A - Offline,0,No,Cash on Delivery,4,Not Returned,0,Fortnightly,Gen X (41-60),617,617
TXN500146,CUST100034,2024-03-19,55,Female,Hyderabad,Online,Flipkart,Clothing,T-shirt,Zara,White,XL,1,1000,8,Holi Sale,0,Standard,7,Yes,Net Banking,4,Not Returned,4,Weekly,Gen X (41-60),1000,1000
TXN503606,CUST101155,2024-03-19,42,Female,Ahmedabad,Online,Amazon,Footwear,Slippers,H&M,Navy,7,1,1382,14,Holi Sale,149,Same Day,1,No,UPI,3,Not Returned,7,Weekly,Gen X (41-60),1382,1531
TXN500394,CUST100093,2024-03-19,34,Female,Bangalore,Offline,N/A - Offline,Accessories,Belt,H&M,Yellow,Not Applicable,1,431,15,Holi Sale,0,N/A - Offline,0,No,UPI,4,Not Returned,15,Weekly,Millennials (26-40),431,431
TXN503109,CUST101000,2024-03-19,51,Male,Chennai,Online,Meesho,Footwear,Sandals,Max,Green,11,1,484,0,Holi Sale,0,Same Day,1,No,Wallet,5,Not Returned,2,Fortnightly,Gen X (41-60),484,484
TXN505515,CUST101788,2024-03-19,37,Male,Nagpur,Online,Myntra,Clothing,Dress,H&M,Beige,S,3,2219,13,Holi Sale,0,Standard,7,Yes,EMI,2,Returned,3,Monthly,Millennials (26-40),6657,6657
TXN500265,CUST100063,2024-03-19,58,Male,Gurgaon,Offline,N/A - Offline,Clothing,T-shirt,US Polo,Brown,S,1,690,1,Holi Sale,0,N/A - Offline,0,No,UPI,4,Not Returned,1,Fortnightly,Gen X (41-60),690,690
TXN505953,CUST101938,2024-03-19,58,Male,Gurgaon,Offline,N/A - Offline,Footwear,Slippers,Campus,Green,10,2,1270,14,Holi Sale,0,N/A - Offline,0,No,UPI,3,Not Returned,5,Weekly,Gen X (41-60),2540,2540
TXN500542,CUST100133,2024-03-20,41,Male,Bangalore,Offline,N/A - Offline,Accessories,Socks,Levis,Red,Free Size,1,178,14,Holi Sale,0,N/A - Offline,0,No,UPI,3,Returned,4,Weekly,Gen X (41-60),178,178
TXN502029,CUST100651,2024-03-20,45,Female,Pune,Online,Myntra,Clothing,Shirt,HRX,White,M,1,184,1,Holi Sale,99,Standard,7,No,UPI,2,Returned,1,Fortnightly,Gen X (41-60),184,283
TXN505749,CUST101863,2024-03-20,33,Male,Surat,Offline,N/A - Offline,Clothing,Hoodie,Max,Beige,M,2,371,12,Holi Sale,0,N/A - Offline,0,No,Cash on Delivery,3,Not Returned,1,Monthly,Millennials (26-40),742,742
TXN502050,CUST100659,2024-03-20,30,Male,Delhi,Online,Ajio,Clothing,Jeans,Bewakoof,Yellow,S,1,451,10,Holi Sale,49,Standard,4,No,UPI,3,Not Returned,1,Monthly,Millennials (26-40),451,500
TXN509337,CUST102973,2024-03-20,59,Male,Bhubaneswar,Online,Amazon,Footwear,Sandals,Zara,Navy,8,1,2126,8,Holi Sale,0,Standard,8,No,Credit Card,3,Not Returned,18,Weekly,Gen X (41-60),2126,2126
TXN501381,CUST100437,2024-03-20,56,Male,Mumbai,Offline,N/A - Offline,Accessories,Bag,Levis,Yellow,Free Size,2,2181,13,Holi Sale,0,N/A - Offline,0,No,UPI,4,Not Returned,2,Fortnightly,Gen X (41-60),4362,4362
TXN506836,CUST102236,2024-03-20,28,Female,Mumbai,Offline,N/A - Offline,Clothing,Dress,Bewakoof,Beige,M,3,394,12,Holi Sale,0,N/A - Offline,0,No,Cash on Delivery,3,Not Returned,2,Monthly,Millennials (26-40),1182,1182
TXN507523,CUST102454,2024-03-20,52,Female,Kolkata,Online,Myntra,Accessories,Watch,Allen Solly,Beige,Not Applicable,2,1284,10,Holi Sale,99,Express,2,No,Credit Card,3,Not Returned,2,Monthly,Gen X (41-60),2568,2667
TXN500881,CUST100245,2024-03-20,21,Female,Visakhapatnam,Online,Ajio,Clothing,Jeans,Allen Solly,Brown,S,1,700,14,Holi Sale,0,Standard,6,Yes,Credit Card,2,Returned,2,Monthly,Gen Z (18-25),700,700
TXN505849,CUST101908,2024-03-20,19,Female,Pune,Online,Myntra,Clothing,Shorts,Bewakoof,Grey,XL,2,464,8,Holi Sale,0,Standard,4,Yes,UPI,4,Not Returned,0,Monthly,Gen Z (18-25),928,928
TXN506320,CUST102084,2024-03-20,23,Male,Patna,Offline,N/A - Offline,Accessories,Sunglasses,Zara,Yellow,Not Applicable,1,1120,5,Holi Sale,0,N/A - Offline,0,No,Debit Card,4,Not Returned,4,Monthly,Gen Z (18-25),1120,1120
TXN502701,CUST100873,2024-03-20,23,Male,Pune,Online,Flipkart,Accessories,Belt,H&M,Red,Not Applicable,1,270,14,Holi Sale,79,Standard,8,No,UPI,3,Not Returned,6,Weekly,Gen Z (18-25),270,349
TXN504014,CUST101328,2024-03-20,46,Male,Kolkata,Offline,N/A - Offline,Clothing,T-shirt,US Polo,Pink,L,1,955,13,Holi Sale,0,N/A - Offline,0,Yes,UPI,4,Not Returned,1,Fortnightly,Gen X (41-60),955,955
TXN508960,CUST102858,2024-03-20,48,Male,Mumbai,Online,Shein,Clothing,Saree,HRX,Blue,L,1,993,14,Holi Sale,99,Standard,7,No,Net Banking,5,Returned,9,Weekly,Gen X (41-60),993,1092
TXN507746,CUST102515,2024-03-20,52,Male,Mumbai,Online,Amazon,Footwear,Formal Shoes,Nike,White,9,1,1776,5,Holi Sale,0,Standard,7,Yes,Credit Card,2,Returned,2,Monthly,Gen X (41-60),1776,1776
TXN504195,CUST101377,2024-03-20,49,Female,Hyderabad,Online,Flipkart,Clothing,Dress,H&M,Black,L,2,1100,8,Holi Sale,0,Standard,6,Yes,UPI,3,Not Returned,1,Monthly,Gen X (41-60),2200,2200
TXN508981,CUST102868,2024-03-20,54,Female,Ahmedabad,Online,Myntra,Clothing,Shorts,Allen Solly,Red,M,4,3573,8,Holi Sale,49,Standard,8,No,Debit Card,4,Returned,1,Monthly,Gen X (41-60),14292,14341
TXN503564,CUST101139,2024-03-20,40,Female,Surat,Offline,N/A - Offline,Footwear,Boots,Campus,Beige,11,1,574,11,Holi Sale,0,N/A - Offline,0,Yes,Cash on Delivery,3,Not Returned,5,Weekly,Millennials (26-40),574,574
TXN501182,CUST100354,2024-03-20,58,Female,Delhi,Online,Myntra,Accessories,Bag,Levis,Brown,Free Size,1,1456,0,Holi Sale,0,Express,4,No,Cash on Delivery,3,Not Returned,9,Weekly,Gen X (41-60),1456,1456
TXN503128,CUST101004,2024-03-21,23,Male,Kolkata,Online,Flipkart,Clothing,Jacket,HRX,Black,S,1,686,5,Holi Sale,0,Same Day,1,Yes,Wallet,4,Not Returned,1,Monthly,Gen Z (18-25),686,686
TXN509789,CUST103124,2024-03-21,36,Male,Surat,Online,Ajio,Clothing,Jeans,Roadster,Brown,M,1,585,1,Holi Sale,79,Standard,5,No,UPI,4,Not Returned,1,Monthly,Millennials (26-40),585,664
TXN505434,CUST101768,2024-03-21,20,Male,Pune,Online,Meesho,Footwear,Running Shoes,US Polo,Brown,11,1,3037,6,Holi Sale,49,Express,4,No,Credit Card,4,Returned,8,Weekly,Gen Z (18-25),3037,3086
TXN500637,CUST100160,2024-03-21,59,Male,Mumbai,Online,Amazon,Footwear,Sandals,Max,Beige,8,1,228,1,Holi Sale,79,Standard,8,No,Debit Card,4,Not Returned,1,Fortnightly,Gen X (41-60),228,307
TXN502085,CUST100676,2024-03-21,42,Female,Bangalore,Online,Amazon,Footwear,Sneakers,Puma,Grey,6,3,8385,5,Holi Sale,99,Same Day,1,No,Credit Card,5,Returned,3,Fortnightly,Gen X (41-60),25155,25254
TXN500546,CUST100134,2024-03-21,51,Female,Ahmedabad,Online,Ajio,Footwear,Slippers,Zara,White,9,2,1798,8,Holi Sale,0,Express,2,Yes,Cash on Delivery,4,Not Returned,2,Monthly,Gen X (41-60),3596,3596
TXN508161,CUST102631,2024-03-21,46,Male,Ahmedabad,Online,Meesho,Footwear,Sandals,US Polo,Blue,6,3,2153,6,Holi Sale,199,Standard,8,Yes,UPI,2,Not Returned,0,Quarterly,Gen X (41-60),6459,6658
TXN507033,CUST102309,2024-03-21,40,Female,Mumbai,Offline,N/A - Offline,Clothing,Dress,Zara,White,M,2,1148,6,Holi Sale,0,N/A - Offline,0,Yes,UPI,5,Not Returned,7,Fortnightly,Millennials (26-40),2296,2296
TXN508700,CUST102797,2024-03-21,41,Female,Lucknow,Online,Flipkart,Footwear,Sandals,US Polo,Yellow,6,1,1362,15,Holi Sale,0,Standard,4,Yes,UPI,4,Not Returned,0,Quarterly,Gen X (41-60),1362,1362
TXN509272,CUST102960,2024-03-21,56,Female,Hyderabad,Online,Myntra,Clothing,Saree,Bewakoof,Black,M,2,442,7,Holi Sale,0,Standard,6,Yes,UPI,1,Not Returned,4,Weekly,Gen X (41-60),884,884
TXN503162,CUST101014,2024-03-21,39,Male,Kolkata,Online,Myntra,Clothing,Hoodie,Nike,Green,XXL,1,2268,15,Holi Sale,0,Standard,6,No,Credit Card,3,Returned,2,Fortnightly,Millennials (26-40),2268,2268
TXN500626,CUST100158,2024-03-21,39,Female,Chennai,Online,Ajio,Clothing,Saree,Levis,Pink,XL,2,4608,9,Holi Sale,0,Standard,8,Yes,UPI,3,Not Returned,8,Weekly,Millennials (26-40),9216,9216
TXN502383,CUST100764,2024-03-21,33,Female,Patna,Online,Flipkart,Clothing,Shorts,Bewakoof,Pink,L,4,1770,8,Holi Sale,0,Express,2,No,UPI,5,Not Returned,5,Fortnightly,Millennials (26-40),7080,7080
TXN501223,CUST100370,2024-03-21,32,Male,Chandigarh,Online,Amazon,Footwear,Running Shoes,HRX,Pink,11,1,395,10,Holi Sale,149,Express,2,No,Net Banking,5,Not Returned,0,Fortnightly,Millennials (26-40),395,544
TXN503517,CUST101132,2024-03-21,51,Female,Hyderabad,Online,Flipkart,Clothing,Dress,Max,Beige,XL,2,402,10,Holi Sale,99,Standard,6,No,Credit Card,4,Not Returned,0,Quarterly,Gen X (41-60),804,903
TXN508944,CUST102857,2024-03-21,50,Female,Gurgaon,Online,Ajio,Clothing,Saree,Bewakoof,Green,M,2,432,5,Holi Sale,0,Standard,8,No,UPI,2,Not Returned,11,Weekly,Gen X (41-60),864,864
TXN504828,CUST101604,2024-03-21,23,Female,Bangalore,Online,Flipkart,Clothing,Saree,HRX,Brown,M,1,1132,14,Holi Sale,199,Same Day,1,Yes,Debit Card,5,Not Returned,6,Weekly,Gen Z (18-25),1132,1331
TXN500850,CUST100229,2024-03-21,25,Male,Delhi,Online,Flipkart,Accessories,Watch,Bewakoof,Black,Not Applicable,1,196,2,Holi Sale,149,Express,2,No,Wallet,3,Not Returned,0,Monthly,Gen Z (18-25),196,345
TXN503780,CUST101238,2024-03-21,30,Male,Bangalore,Online,Amazon,Clothing,T-shirt,Allen Solly,Black,L,1,332,3,Holi Sale,99,Standard,7,No,Cash on Delivery,4,Not Returned,5,Weekly,Millennials (26-40),332,431
TXN502461,CUST100795,2024-03-21,30,Female,Ahmedabad,Online,Amazon,Clothing,Kurta,Puma,Pink,L,1,167,5,Holi Sale,199,Same Day,1,No,Cash on Delivery,5,Returned,6,Weekly,Millennials (26-40),167,366
TXN504526,CUST101503,2024-03-21,31,Female,Mumbai,Offline,N/A - Offline,Accessories,Sunglasses,Bata,Brown,Not Applicable,1,122,0,Holi Sale,0,N/A - Offline,0,Yes,Debit Card,4,Not Returned,5,Fortnightly,Millennials (26-40),122,122
TXN503831,CUST101256,2024-03-21,27,Female,Mumbai,Online,Flipkart,Footwear,Slippers,HRX,White,7,2,455,7,Holi Sale,79,Standard,7,No,Net Banking,3,Not Returned,1,Fortnightly,Millennials (26-40),910,989
TXN501612,CUST100520,2024-03-21,33,Male,Delhi,Online,Ajio,Footwear,Sandals,Max,Brown,10,2,3194,0,Holi Sale,49,Standard,8,No,Net Banking,3,Not Returned,0,Rarely,Millennials (26-40),6388,6437
TXN509153,CUST102924,2024-03-21,35,Female,Surat,Online,Myntra,Clothing,Trousers,Puma,Grey,XXL,1,234,11,Holi Sale,0,Express,2,Yes,Debit Card,4,Returned,4,Monthly,Millennials (26-40),234,234
TXN509246,CUST102951,2024-03-21,39,Female,Bangalore,Online,Myntra,Clothing,Saree,Bewakoof,Blue,XL,1,203,5,Holi Sale,0,Express,4,No,Debit Card,4,Not Returned,2,Fortnightly,Millennials (26-40),203,203
TXN507477,CUST102440,2024-03-21,33,Male,Pune,Offline,N/A - Offline,Clothing,Shirt,Nike,Brown,XL,1,2066,7,Holi Sale,0,N/A - Offline,0,Yes,Debit Card,3,Not Returned,0,Monthly,Millennials (26-40),2066,2066
TXN509727,CUST103104,2024-03-21,47,Male,Bhubaneswar,Offline,N/A - Offline,Footwear,Sneakers,US Polo,Beige,8,1,868,7,Holi Sale,0,N/A - Offline,0,No,EMI,4,Not Returned,0,Quarterly,Gen X (41-60),868,868
TXN507497,CUST102447,2024-03-21,45,Male,Bangalore,Online,Amazon,Footwear,Running Shoes,Campus,White,6,1,367,9,Holi Sale,79,Express,2,Yes,Debit Card,5,Not Returned,7,Weekly,Gen X (41-60),367,446
TXN508817,CUST102825,2024-03-21,53,Male,Delhi,Online,Amazon,Accessories,Wallet,US Polo,Brown,Not Applicable,1,320,6,Holi Sale,79,Standard,8,No,UPI,3,Not Returned,4,Fortnightly,Gen X (41-60),320,399
TXN502538,CUST100823,2024-03-21,45,Male,Pune,Online,Flipkart,Clothing,Jacket,Roadster,Grey,L,1,655,4,Holi Sale,79,Standard,7,No,EMI,3,Not Returned,1,Quarterly,Gen X (41-60),655,734
TXN500873,CUST100242,2024-03-21,21,Male,Hyderabad,Online,Ajio,Footwear,Sneakers,Nike,Blue,9,1,3861,12,Holi Sale,99,Same Day,1,No,UPI,5,Returned,1,Monthly,Gen Z (18-25),3861,3960
TXN502989,CUST100961,2024-03-21,35,Female,Kochi,Online,Amazon,Clothing,Dress,HRX,Yellow,M,1,370,13,Holi Sale,149,Express,4,No,Debit Card,4,Not Returned,2,Monthly,Millennials (26-40),370,519
TXN503607,CUST101155,2024-03-21,42,Female,Ahmedabad,Online,Amazon,Clothing,Shorts,Puma,Blue,L,1,1585,4,Holi Sale,49,Standard,5,No,UPI,3,Not Returned,8,Weekly,Gen X (41-60),1585,1634
TXN502738,CUST100883,2024-03-22,24,Male,Pune,Online,Myntra,Accessories,Sunglasses,Nike,White,Not Applicable,1,2056,2,Holi Sale,0,Express,3,Yes,Credit Card,3,Not Returned,4,Weekly,Gen Z (18-25),2056,2056
TXN506153,CUST102026,2024-03-22,43,Female,Delhi,Online,Myntra,Clothing,Dress,Allen Solly,Brown,L,1,883,11,Holi Sale,149,Standard,5,No,UPI,4,Not Returned,2,Fortnightly,Gen X (41-60),883,1032
TXN501203,CUST100360,2024-03-22,53,Female,Visakhapatnam,Online,Amazon,Clothing,Jacket,Max,Red,XL,1,338,2,Holi Sale,79,Express,3,Yes,UPI,5,Not Returned,3,Fortnightly,Gen X (41-60),338,417
TXN503705,CUST101196,2024-03-22,47,Female,Pune,Offline,N/A - Offline,Accessories,Bag,Max,Blue,Free Size,2,231,8,Holi Sale,0,N/A - Offline,0,No,UPI,4,Not Returned,1,Monthly,Gen X (41-60),462,462
TXN500111,CUST100025,2024-03-22,45,Female,Chennai,Online,Ajio,Footwear,Sandals,Roadster,Black,7,1,825,13,Holi Sale,0,Standard,4,No,Debit Card,5,Not Returned,5,Fortnightly,Gen X (41-60),825,825
TXN501950,CUST100633,2024-03-22,33,Female,Chennai,Online,Amazon,Clothing,Saree,Levis,Black,L,1,1436,5,Holi Sale,79,Standard,8,No,Cash on Delivery,5,Not Returned,11,Weekly,Millennials (26-40),1436,1515
TXN504705,CUST101570,2024-03-22,21,Female,Nagpur,Offline,N/A - Offline,Accessories,Sunglasses,H&M,Brown,Not Applicable,2,666,9,Holi Sale,0,N/A - Offline,0,Yes,UPI,5,Not Returned,5,Weekly,Gen Z (18-25),1332,1332
TXN508639,CUST102777,2024-03-22,55,Male,Delhi,Offline,N/A - Offline,Footwear,Slippers,Zara,Pink,11,2,7300,11,Holi Sale,0,N/A - Offline,0,No,UPI,5,Not Returned,2,Fortnightly,Gen X (41-60),14600,14600
TXN509904,CUST103166,2024-03-22,49,Female,Kolkata,Online,Flipkart,Accessories,Sunglasses,US Polo,Navy,Not Applicable,1,862,14,Holi Sale,199,Standard,4,Yes,UPI,3,Returned,4,Weekly,Gen X (41-60),862,1061
TXN506434,CUST102118,2024-03-22,40,Female,Hyderabad,Online,Amazon,Footwear,Running Shoes,Puma,Yellow,11,1,3212,1,Holi Sale,0,Standard,7,No,Credit Card,5,Not Returned,0,Monthly,Millennials (26-40),3212,3212
TXN505129,CUST101684,2024-03-22,33,Male,Visakhapatnam,Offline,N/A - Offline,Clothing,Hoodie,H&M,Navy,XL,1,381,9,Holi Sale,0,N/A - Offline,0,Yes,Cash on Delivery,4,Returned,7,Weekly,Millennials (26-40),381,381
TXN502941,CUST100950,2024-03-22,21,Female,Delhi,Online,Amazon,Clothing,Dress,Allen Solly,Pink,L,1,334,8,Holi Sale,0,Express,4,Yes,UPI,3,Not Returned,0,Monthly,Gen Z (18-25),334,334
TXN509014,CUST102881,2024-03-22,27,Female,Jaipur,Online,Meesho,Footwear,Boots,Puma,White,7,2,6202,5,Holi Sale,79,Standard,6,No,Credit Card,4,Not Returned,10,Weekly,Millennials (26-40),12404,12483
TXN502122,CUST100693,2024-03-22,57,Male,Hyderabad,Online,Ajio,Footwear,Slippers,Nike,Pink,8,1,3425,2,Holi Sale,149,Express,4,Yes,Credit Card,4,Returned,3,Monthly,Gen X (41-60),3425,3574
TXN501556,CUST100505,2024-03-22,37,Female,Ahmedabad,Online,Flipkart,Clothing,Dress,Nike,Yellow,S,1,2132,0,Holi Sale,0,Standard,7,Yes,Net Banking,5,Not Returned,6,Fortnightly,Millennials (26-40),2132,2132
TXN501661,CUST100539,2024-03-22,18,Female,Hyderabad,Online,Flipkart,Footwear,Formal Shoes,H&M,Pink,8,1,926,4,Holi Sale,0,Standard,5,Yes,UPI,4,Not Returned,11,Weekly,Gen Z (18-25),926,926
TXN501704,CUST100555,2024-03-22,39,Female,Patna,Online,Ajio,Accessories,Bag,Bata,Grey,Free Size,1,708,5,Holi Sale,0,Standard,7,Yes,Credit Card,5,Not Returned,3,Fortnightly,Millennials (26-40),708,708
TXN509615,CUST103062,2024-03-22,34,Male,Mumbai,Offline,N/A - Offline,Footwear,Sneakers,Bata,Beige,6,4,15534,0,Holi Sale,0,N/A - Offline,0,Yes,Debit Card,4,Not Returned,8,Weekly,Millennials (26-40),62136,62136
TXN506060,CUST101983,2024-03-22,49,Female,Delhi,Online,Flipkart,Clothing,Saree,Levis,Green,M,4,9498,2,Holi Sale,0,Express,4,No,Debit Card,3,Not Returned,5,Fortnightly,Gen X (41-60),37992,37992
TXN502042,CUST100654,2024-03-22,41,Female,Patna,Online,Amazon,Accessories,Socks,HRX,Grey,Free Size,3,470,8,Holi Sale,79,Express,2,No,Debit Card,5,Not Returned,1,Fortnightly,Gen X (41-60),1410,1489
TXN505575,CUST101811,2024-03-22,45,Male,Bangalore,Online,Amazon,Clothing,T-shirt,Nike,White,S,1,1733,6,Holi Sale,0,Express,2,No,UPI,4,Returned,2,Fortnightly,Gen X (41-60),1733,1733
TXN506461,CUST102130,2024-03-22,48,Female,Bangalore,Online,Amazon,Clothing,Shorts,Nike,Blue,S,1,1894,13,Holi Sale,99,Express,3,No,UPI,3,Not Returned,1,Quarterly,Gen X (41-60),1894,1993
TXN501281,CUST100392,2024-03-22,33,Male,Mumbai,Online,Amazon,Accessories,Sunglasses,Levis,Pink,Not Applicable,1,1550,7,Holi Sale,199,Standard,4,No,UPI,5,Not Returned,6,Fortnightly,Millennials (26-40),1550,1749
TXN508333,CUST102685,2024-03-22,38,Male,Gurgaon,Online,Flipkart,Footwear,Sandals,Roadster,Brown,6,2,2208,7,Holi Sale,0,Standard,8,No,Debit Card,3,Not Returned,2,Monthly,Millennials (26-40),4416,4416
TXN506863,CUST102246,2024-03-22,42,Female,Chennai,Online,Amazon,Accessories,Cap,Roadster,Pink,Free Size,1,576,1,Holi Sale,0,Standard,7,Yes,Credit Card,3,Not Returned,1,Monthly,Gen X (41-60),576,576
TXN504881,CUST101621,2024-03-22,18,Female,Kolkata,Offline,N/A - Offline,Accessories,Sunglasses,Levis,Brown,Not Applicable,1,853,5,Holi Sale,0,N/A - Offline,0,No,Net Banking,4,Not Returned,3,Fortnightly,Gen Z (18-25),853,853
TXN500737,CUST100198,2024-03-22,32,Female,Hyderabad,Online,Amazon,Accessories,Bag,Levis,Pink,Free Size,1,1999,0,Holi Sale,149,Standard,7,No,Debit Card,4,Not Returned,10,Weekly,Millennials (26-40),1999,2148
